reward,coverage_ratio,episode_length,success,average_loss,collision_count,repeated_coverage_ratio,truncated,termination_reason,mean_acceleration,max_acceleration,smoothness_cost
1148.0949156092975,0.8413064995051138,100,False,23.785642795562744,0,0.9850107066381156,True,max_steps,0.029934138940101485,0.3278841897555657,0.007771259373463488
1272.2851416428766,0.9,72,True,27.16533699300554,0,0.9821029082774049,False,coverage_target,0.10020022722908058,0.6295798972077935,0.05278354134897931
1833.4731351831567,0.8903795811518325,100,False,28.62314670562744,0,0.9722222222222222,True,max_steps,0.06302871932304786,0.5707985309914012,0.06283794778126399
1600.1412558982468,0.8775777414075286,100,False,27.095524969100953,0,1.0,True,max_steps,0.08051769137769708,0.48957805640478447,0.03908914522969026
1428.3346839024166,0.8775510204081632,100,False,29.390578937530517,0,0.9822485207100592,True,max_steps,0.03519738217781768,0.4549784548877954,0.03734214084799808
1759.38255960409,0.9008649367930806,93,True,33.07411657353883,0,0.9619686800894854,False,coverage_target,0.0013244359415523204,0.006404248010514165,7.195153914077852e-06
2051.237877538813,0.9027732463295269,99,True,35.95174034195717,0,0.9788583509513742,False,coverage_target,0.12519643323698604,0.8334370840728972,0.09065365884385812
1593.6485820806731,0.9009542612701547,93,True,40.93369522915091,0,0.9827956989247312,False,coverage_target,0.11002137361648316,0.3302360750732886,0.04355158545413069
1401.6601520255228,0.8708927978758713,100,False,44.933063430786135,0,0.943069306930693,True,max_steps,0.17512650399095372,0.7784589634364967,0.1751331967605029
1421.7303912621016,0.8701126573889993,100,False,47.22754959106445,0,0.9977777777777778,True,max_steps,0.03023548534236173,0.18517113431927884,0.0045555287337837565
1704.2772758950346,0.8729263437292635,100,False,46.01855474472046,0,0.9617834394904459,True,max_steps,0.2035987191419573,0.8723349764260059,0.3166838927540711
1571.0631114660532,0.8775981524249422,100,False,49.86105615615845,0,0.9550102249488752,True,max_steps,0.05198790804078865,0.43810485237515245,0.03994826414892507
2150.220856263539,0.9033848176141965,95,True,49.813739415218954,0,0.9390243902439024,False,coverage_target,0.010370307907664675,0.17744368224043755,0.0016861635519023139
1511.4467835335095,0.9015799868334431,77,True,52.23084162427234,0,0.9549019607843138,False,coverage_target,8.345962943047417e-05,0.00022501969267702505,1.9488197367749577e-08
1788.2021249989696,0.8680851063829788,100,False,53.862084197998044,0,0.9862475442043221,True,max_steps,0.06171386207913462,0.25387526584641157,0.019001333066123307
1725.0561373496596,0.900695134061569,93,True,49.9692390195785,0,0.9940239043824701,False,coverage_target,0.003417485612875655,0.03719959469423171,0.00012181390880553687
1432.0826491604835,0.903448275862069,72,True,55.706149127748276,0,0.9508840864440079,False,coverage_target,0.06619572486337236,0.3602261472673168,0.03445427796213501
1841.2792628908373,0.9050736497545008,92,True,60.666038575379744,0,0.9161793372319688,False,coverage_target,1.8132031806572835e-07,6.399756076173235e-07,1.4139972723179501e-13
1533.3796317801464,0.8796326664480157,100,False,66.57663722991943,0,0.9980314960629921,True,max_steps,0.0716358663806696,0.631396203113165,0.08016202922594402
1536.7190532263253,0.9020635440550279,98,True,67.52715529227743,0,0.978401727861771,False,coverage_target,0.07008026699063792,0.47551142721085726,0.03334704914360561
2073.7724184961603,0.9020516214427532,96,True,71.60764837265015,0,0.9424307036247335,False,coverage_target,0.04715262329022307,0.2381040209014332,0.017111406924757
1941.6810899161349,0.9017681728880157,86,True,74.13497139686761,0,0.9801762114537445,False,coverage_target,0.0032422795746989137,0.020384273633565327,5.466982042063998e-05
1699.9445475721877,0.9026955950032873,98,True,101.02721813746861,0,0.9279835390946503,False,coverage_target,0.08267321415967721,0.47107029501368697,0.06783453080679919
2039.9114670314257,0.8989865969271004,100,False,100.86416778564453,0,0.9696969696969697,True,max_steps,0.11432664223932427,0.7513984663191011,0.11109404318980322
1731.1014402018295,0.8934832947403242,100,False,98.67576854705811,0,0.9897750511247444,True,max_steps,0.06713124990918447,0.25387526585569087,0.024199967085052825
1669.848194318937,0.8713198809130003,100,False,119.15481121063232,0,1.0,True,max_steps,0.023064614509214664,0.18224574154967932,0.0041674252060003416
1970.755653023564,0.901909150757077,94,True,153.3514209503823,0,0.9563567362428842,False,coverage_target,0.03583103696181383,0.49929732685447187,0.018537360758500415
1947.4202258712721,0.883949002942138,100,False,144.89770195007324,0,0.9895615866388309,True,max_steps,0.023277376495665886,0.17255388823243886,0.00299786029422296
1235.308725312277,0.8270950645909242,100,False,145.58050201416015,0,0.997920997920998,True,max_steps,0.10417864946678884,0.6734270938209829,0.08899376435187974
1456.2901218032841,0.8509234828496042,100,False,166.69492416381837,0,0.9939759036144579,True,max_steps,0.0868212008847844,0.6826334270860194,0.0874252770026101
1494.708577349484,0.8617405582922825,100,False,231.3687843322754,0,0.9980582524271845,True,max_steps,0.03572716218738887,0.5674428897811851,0.03530721184140458
1883.9764992269327,0.8745508003920287,100,False,223.46504806518556,0,0.998019801980198,True,max_steps,0.009608683249696087,0.09439451524528997,0.0011630053556442768
1503.2314286998812,0.8690944881889764,100,False,220.58696113586427,0,1.0,True,max_steps,0.03616513109364482,0.2830662813755552,0.010852737969285995
1787.095875879147,0.8816781383153065,100,False,247.7126387786865,0,1.0,True,max_steps,0.03333335171977171,0.3781524429708963,0.017418876680945317
1852.7656701371068,0.9008563899868248,90,True,304.0455083211263,0,0.9801980198019802,False,coverage_target,0.04180318382898781,0.38033366808080593,0.020476318087991385
2344.579440865148,0.9002991026919243,99,True,285.7241924555615,0,0.9766355140186916,False,coverage_target,0.07346589707504533,0.6557529041724037,0.08614792014296847
1237.3593056770476,0.833607365998027,100,False,306.0877067565918,0,0.9909706546275395,True,max_steps,0.08806056978744749,0.6818376318688172,0.0689171651609734
1938.0053721486086,0.9042871385842473,89,True,353.6957515759415,0,0.9688149688149689,False,coverage_target,0.05297000376316622,0.19119349605397434,0.012601392646144467
1751.3130547782596,0.9005287508261731,91,True,389.443115066696,0,0.9432314410480349,False,coverage_target,0.13044552008962595,0.9618503226720796,0.21896135879755782
1495.6182809107684,0.902896642527979,99,True,382.57292036576706,0,0.9299065420560748,False,coverage_target,0.011828202045744987,0.10870625574273038,0.0011985757298608607
1366.4991235128216,0.8737324174026824,100,False,407.7821292114258,0,0.9843444227005871,True,max_steps,0.05836006952083958,0.5964520553359006,0.04511736775064098
1453.1013627980303,0.8731563421828908,100,False,400.96189880371094,0,0.9495145631067962,True,max_steps,0.0015825787142611843,0.007835763943695635,1.0604926232207757e-05
1854.9541891941392,0.9017624020887729,100,True,448.91102478027346,0,0.9159663865546218,True,coverage_target,0.03569438053904519,0.35003700646607644,0.01182236880174674
2274.2802862051326,0.8943545724661605,100,False,474.8673426818848,0,0.9854771784232366,True,max_steps,0.09699426402375334,0.5628269157445225,0.09897196990795169
1273.1770664676148,0.9022164276401564,77,True,509.25660923549106,0,0.9572815533980582,False,coverage_target,0.02040507274340356,0.39215466618257194,0.012204489075032241
1978.1355274287052,0.8880182827293504,100,False,496.4546128845215,0,0.99800796812749,True,max_steps,0.11022663098457823,0.9569476116467844,0.2838715578195352
2230.563134924002,0.9018062397372743,90,True,651.7503238254124,0,0.9858299595141701,False,coverage_target,0.03271872414729983,0.3443746618497956,0.011991646789069893
1703.9008402778168,0.8885984972231297,100,False,658.677314453125,0,0.9347826086956522,True,max_steps,0.012824281869493817,0.10738655702950947,0.0016597444585447017
1182.976712961895,0.8410206084396468,100,False,665.4237033081055,0,0.9801762114537445,True,max_steps,0.09795177759253765,0.7566357836236668,0.08779682161065627
1705.1712845074449,0.902184545158135,95,True,713.9526543868216,0,0.98046875,False,coverage_target,0.0001420418240544292,0.00071523112386169,9.696380466617374e-08
1487.0291922032068,0.9053565560302334,73,True,806.3654496702429,0,0.9503239740820735,False,coverage_target,0.0016058075821473148,0.008150841231677617,1.1537580855242367e-05
1771.8195159333366,0.9004893964110929,83,True,916.980126070689,0,0.9922630560928434,False,coverage_target,0.0645130327880519,0.44659946183107796,0.02032852553032329
1759.7810185143596,0.9012875536480687,87,True,950.8334119073276,0,0.9804305283757339,False,coverage_target,0.0025061391781028694,0.03333233469086341,6.80932084324332e-05
1876.971899838802,0.9022931206380858,97,True,927.356019324863,0,0.9762376237623762,False,coverage_target,0.0010980670670852396,0.005684923664539865,6.003463444920321e-06
1784.1453812615848,0.9,84,True,1152.9181405930292,0,0.9817444219066938,False,coverage_target,0.1291930812597211,0.5067270505615135,0.11010944146105343
1724.9601492111465,0.9000979431929481,84,True,1252.1099711826869,0,0.9693654266958425,False,coverage_target,0.02794395541341192,0.12156015553002879,0.0035443236715996473
1563.72025527179,0.9033322335862751,100,True,1182.2025912475585,0,0.9707724425887265,True,coverage_target,2.3962432807992135e-05,0.00010391657445184688,2.3093338413142056e-09
1862.1911921677881,0.9034165571616294,94,True,1266.8636990810962,0,0.9175050301810865,False,coverage_target,0.03829503442943674,0.3914006012071438,0.034552040964458665
1882.2075970311257,0.8785690843452576,100,False,1454.393966064453,0,1.0,True,max_steps,0.1201789969207094,0.5104376535751184,0.05859056188477577
1442.891284664971,0.8799206086668871,100,False,1508.2821783447266,0,1.0,True,max_steps,0.06677187811657868,0.6324343450483237,0.05124110852103844
2089.9874090260932,0.900198281559815,97,True,1547.2741535619361,0,0.9748953974895398,False,coverage_target,0.013766613259125695,0.23137694816234555,0.0030049248834126425
1353.4964041771714,0.8643844634628045,100,False,1589.4869494628906,0,0.9755555555555555,True,max_steps,0.07107501963632346,0.5158152968217942,0.039989190235231765
1477.9631225434566,0.9011818778726198,87,True,1760.7018411570582,0,0.952191235059761,False,coverage_target,0.03908556180769621,0.6473388333408464,0.037409120530300884
1691.1120342776999,0.9016393442622951,81,True,2042.3654174804688,0,0.9206963249516441,False,coverage_target,8.218114349989424e-07,4.502288353587387e-06,4.8642922528208395e-12
1515.80452097973,0.8274044795783926,100,False,2220.955770263672,0,0.931924882629108,True,max_steps,0.02515313719822417,0.25138550003718163,0.006442532067603892
2028.5807349600054,0.9005561007523716,98,True,2288.6957204390546,0,0.981859410430839,False,coverage_target,0.033759773092583815,0.39599810033131977,0.022494408718092284
888.2379803749725,0.8416230366492147,100,False,2572.066298828125,0,0.9899396378269618,True,max_steps,0.024779977131568886,0.25613265209679814,0.006692895135284825
2066.5192147280436,0.8911052975801177,100,False,2927.481571044922,0,1.0,True,max_steps,0.03566667902356773,0.25437057289483667,0.006415337939091269
2128.760044316886,0.90257412838058,94,True,3165.75976692362,0,0.9831578947368421,False,coverage_target,0.1196259612874177,0.9802115852149735,0.18982615067492495
2068.3124205337153,0.889763779527559,100,False,3439.788262939453,0,0.9775051124744376,True,max_steps,0.0033070795418566573,0.03651968436905756,8.747458143761637e-05
2050.5141282090394,0.8990855649902025,100,False,3837.294178466797,0,0.9961013645224172,True,max_steps,0.01577667976668207,0.11573523002435852,0.0016655296349746933
1713.4591939926534,0.8737574552683897,100,False,4017.3724780273437,0,0.9898373983739838,True,max_steps,0.019484120044813296,0.15294372172093973,0.0021575629163779926
1925.796454544477,0.8870967741935484,100,False,4266.4120190429685,0,0.9642857142857143,True,max_steps,0.009035367102490298,0.07287177054185073,0.001075468632598096
2022.0467239520333,0.9039659128154703,89,True,4334.0145373398,0,0.9506172839506173,False,coverage_target,5.649127721984516e-05,0.00029437480316957894,1.848882177804948e-08
2074.704133607116,0.9042936742051786,98,True,4619.935208067602,0,0.9679358717434869,False,coverage_target,2.0198476015298385e-05,0.00010391657445238595,2.2330506227698e-09
1410.3464592263026,0.8447994783175742,100,False,5121.285771484375,0,0.9979550102249489,True,max_steps,4.289829385198908e-05,0.0001243615545052409,5.248815614333028e-09
1225.8369229531547,0.862597911227154,100,False,5339.406369628906,0,1.0,True,max_steps,0.008549233878113904,0.10305161124466904,0.0009356453581215496
1588.8517570794686,0.8913333333333333,100,False,5276.4905859375,0,0.9946236559139785,True,max_steps,0.0653687529449511,0.4867461232106585,0.029208353537679223
1407.448076515417,0.900730411686587,71,True,5568.3662418849035,0,0.9654377880184332,False,coverage_target,0.009172599868222915,0.10551029663952373,0.0008727647860798463
1964.599607805261,0.9000982640026204,97,True,6225.606186070393,0,0.9892933618843683,False,coverage_target,0.09686168764957163,0.6249630293358547,0.056773614775044334
2240.57175958795,0.9015151515151515,95,True,6114.9479800575655,0,0.9700214132762313,False,coverage_target,0.05422596553721997,0.6408102572252043,0.03873147248027467
